id,tweet,label
1265531367577850112,@username kedu onumara gi na ehime mbano. onye but nna gi,Normal
1119131157717629952,"@username asiri; ""ehi na cho onwu anaghi ano esi ozu""  oya na",Normal
1169525553113809920,@username ewu kor ehi,Normal
1319176920668509952,"ọ bụ ezi omume na-ebuli mba elu, ma mmehie bụụrụ mba dị iche iche ihe ihere.- ilu 14:34  #endsars  #endswat #endpolicebrutality",Normal
1049971092654310016,#atayero program for today at ori oke agbara eri behind school of nursing.akure. ##url,Normal
1237430968971140096,@username oga ehi check whatsapp biko,Normal
739382258373627008,"and we praise our awesome god...........singing ""eze ndi eze imela  onye ne me nma aka na gwo oria isi ehi nke ndu"" #ppmservice",Normal
1453037708947950080,"ọ bụghị maka ime ụmụ anụmanụ, ma ọ bụghị naanị imeso ụmụ mmadụ ka a ga-asị na ha na-erughị anụ ọhịa, n'ihi na uche jehova bụ ime ka onye mmehie laghachite n'ọnọdụ ziri ezi nke kwesịrị ekwesị n'etiti anyị bụ ndị a kpọworo ka ọ bịa. chịa okike .....",Normal
1558382839846099968,"@username nwata sị na nne na nna ya agaghị ehi ụra, ọ gaghịkwa ehi ụra nke ọma",Normal
639767456492452992,chris okotie is behind my marriage crisis – emeka ike ##url,Normal
1478303772770190080,"ịta abacha ọzọ ezeana ohu ehi today. uhie is sounding already. umuabani, neni is the location. ##url",Normal
1317580200046190080,"@username whoever is behind this handle, ịsị adirọ gị mma....",Offensive
1556641064148229888,"@username egwu adighi atu afo onwe buru uzo, mana anaeji ehihe achu ewu ojii. aka chukwu di n' aru gi onye ndu anyi. ozokwa, nmadu anaghi abu nwata na anu ogburu #chimaroke #ebeano #ebeanofam  #ebeanogenz",Normal
1199009995913860096,ìgwè ana ekwu kà..... ekwurekwu jụrụ yá ahụ 😂😂😂 ##url,Offensive
1287886389862960128,praise the ekwurekwu...shhhhh #bbnaija,Offensive
674171256753822976,lol onye ekwurekwu ##url,Offensive
1414350277965139968,"@username biko, mechi onu gi. ekwurekwu gi akariala mu akuku. onye iberibe 😂",Offensive
1176831583782929920,but ekwurekwu sam hart thinks different. ##url,Offensive
1133718774295810048,@username guy shhhhhh🤫🤫🤫🤫🤫 ekwurekwu,Offensive
1199005604599209984,@username ígwè ekwurekwu 😂😂😂,Offensive
1594770027978360064,soludo isi aki oyibo.,Offensive
1561474220931960064,@username asim isi aki oyibo nah banyere ife idelu,Normal
1338482929605989888,@username ndị ala ndị ala... nee ka isi gị dị ka isi aki oyibo nsogbe  ike nsi waa e bịa biko,Offensive
1467403733122299904,@username isi aki oyibo 👯👯,Offensive
1351653485754929920,"if those ones are isi aki oyibo, you’re isi aki hausa👀 ##url",Offensive
20503046706438100,@username isi aki oyibo,Offensive
1143055843644070016,@username isi aki oyibo... go figure 🤣🤣🤣🤣🤣🤣,Offensive
1310336424873469952,@username lmao... isi aki oyibo,Offensive
20504870398205900,"isi monkey! ""@username : @username isi aki oyibo""",Offensive
1490281190976329984,"@username , isi gị bụ nụ isi aki oyibo, ọ dịghị awa awa.",Offensive
1379874296500219904,@username anyi bu ndi isi aki oyibo #coconutheadgeneration,Offensive
1579574312440580096,@username emma isi aki oyibo,Offensive
1037733435564060032,@username no mind dem jare 🤣ndi isi aki oyibo,Offensive
377754154611252992,"efere nkuwa isi aki oyibo. ""@username : *sips palmwine* ""@username : bojaaa my love ''@username """"",Normal
1344294785666959872,@username nwata nwanyi a ehn. o nwere isi aki oyibo,Normal
1328456840070500096,@username a choro m igba ji isi aki oyibo,Normal
1342940893922409984,@username isi aki oyibo @username come and see,Offensive
1260885214269750016,@username unu na abu nwelu ofu udi ogbe isi aki oyibo 🏃🏽‍♂️🏃🏽‍♂️,
1238552460433720064,@username nnaa eeh... ihea oburo isi aki oyibo?,Offensive
529222886352252032,isi aki oyibo rt @username : @username lmfaaoo enu ohia.,Offensive
532988412396310016,"""oh yeah isi aki oyibo @username : shet! ""@username : @username onye nzuzu. isi coconut.""""",Offensive
261744743850056992,@username lol...bbm aint d same witout u isi aki oyibo ^_^#pandora misses ya too,Offensive
1321904431722609920,@username my man isi aki oyibo,Offensive
1613662178879360000,@username isi aki oyibo bu that man,Offensive
297469308479622976,isi aki oyibo! :p “@username : @username :p :p”,Offensive
1257381500129019904,@username others bu isi aki oyibo with uburu eke😒😒😒😒,Offensive
352492510502857984,"""@username : @username isiaki, u shud hv just asked for dat! done madam!!"" @username :isi aki oyibo plus ukwa",Offensive
1301233073963620096,@username ezigbo itiboribo. this one is original isi aki oyibo,Offensive
20505748354113500,"lmfao! amam na i ga ekwuriri okwu...isiadaka rt @username : isi monkey! ""@username : @username isi aki oyibo""",Offensive
1199053778835689984,🎤🎤🎤🎤🎤🎤🎤🎤🎤🎤  isi aki oyibo agbadagba isi isi e ji eje agha isi aki oyibo,Normal
827935521896816000,"@username akpiri ogonogo! poverty, unemployment, idiosyncrasies and above all isi aki oyibo",Offensive
691005814685974016,@username zuzuru gi puo eba. isi aki oyibo😒,Offensive
1586733555509499904,coconut head..  isi aki oyibo.  😂😂😂😂 ##url,Normal
1235238130892120064,@username isi ukwa plus isi aki oyibo. a very strong combination 😂😂😂,Normal
1575774796947680000,"@username bughaliba ukwu, isi aki oyibo",Offensive
1138904172940729984,"@username okwa a si lu na mbe nwelu uche🤔... o seti go nu... egwu ka na e bido, nwa mgbada na gbaji ukwu... k’anyi na ene 👀",Normal
1182009468621590016,@username o bu so isi mbe ka otara?obi okwute,Offensive
1284425199618789888,"@username chim o!!!  i still dey remember ahanna 😂😂😂😂😂. ""ahanna bu onye ori""",Offensive
1337775560756480000,@username what is this one numbering?  atụrụ 🙄,Offensive
1566068261137139968,kitikpa lachaa gi onu amu there timber onye iberibe. ##url,Offensive
1493936475272059904,@username nne gi bu keziah onye ikpu goggle.. nne gi bu keziah onye ahia rod.. nne gi bu keziah onye ikpu ure.. ikpu agadi nwanyi baby no dey move market again ooo..imbe onye onu mmiri is looking for where to wash plant 🤣 🤣 🤣imbe gwa nne gi onye ashawo to show you who ur papa is,Offensive
1108990211676160000,"abum number 1  abum number 2 abum number 3 taribo west anam echeta sam okparaji onye nigeria nwuru onwu ike, kpa kpa kpa , kpa goal keeper, goal keeper efelie elu tie akwa oche  chorus: sombori assist us with chorus pls.........   indomie generation won't understand...🏃🏃🏃",Offensive
58184463888293800,nne gi imbe rt  @username : nna gi imbe! rt @username : imbe rt @username : i know na! hia!! rt @username : ... ##url,Offensive
1616539657914769920,imbecile!!! what exactly was the essence of this tweet? anụ ọhịa 🤡 ##url ##url,Offensive
1278650340829730048,@username onye ori 🤣🤣🤣🤣🤣*baby you remember bo**y onye ori🤣🤣🤣🤣🤣,Offensive
1339615708339190016,@username a na ako. akuko mbe na agu,Offensive
1604742478220979968,"@username ishi mebie kwa gi, ara na agba gi. agadi nzuzu. onye ara, anumanu, ara pia wa kwa gi ishi, onye iberibe. zuzu pu eba.",Offensive
1216836053694390016,"the silverback gorilla, glory to anụmanụ! ##url",Offensive
1283277230093860096,@username kitikpa gbagbuo gi na nna gi ebe hu.. anumanu!!,Offensive
1594929478471450112,"tụfịakwa!!! simple instructions, you people cannot follow. you're here crying foul. anụmanụ!! ##url",Offensive
1474420194328150016,"@username nne gi bu ewu, nna gi bu anumanu. onwu ike gbuo go ebe ahu. ozu",Offensive
1336251196013669888,see as this bastard @username is under every comment copying and pasting nonsense to incite violence if you're igbo then; bụ nnọọ nzuzu anụmanụ ##url,Offensive
1597690206123350016,@username kitikpa gbagbuo gị anụmanụ. dan bụrụ uba,Offensive
1282401293886269952,lmao 😂 😂 😂 look at this anụmanụ! ##url,Offensive
1306712548763460096,@username jee kpọọ nne gi na nna gị anụmanụ. akamogheli chineke bụrụ ọnụ.,Offensive
1397438369890769920,@username gwa ya... anụmanụ mmadụ,Offensive
1276784675151920128,@username nna gị onye ala. jee gwa nna gị ka ozuzulu pụa... anụmanụ,Offensive
1370292885921400064,once upon a time in the land of ụmụ anụmanụ ##url,Normal
1059470215539500032,"bbc news ìgbò - n' imo steeti, ogige ụmụanụmanụ nwere ọtụtụ anụ ọhịa ##url",Normal
1347659519325819904,@username ị nweghị ike ịpịa anụmanụ nwụrụ anwụ ihe,Normal
1377157913676930048,@username just negodu nụ profiling anụmanụ ibraheem did here. ##url,Offensive
1137201722772899968,ndị ọcha nọ ebea na eme argue :mmadụ na ụmụ anụmanụ nke ka nma.  @username bịa kpọrọ ụmụ nne gị o ##url,Offensive
1184342704400009984,nna gị bụ anụmanụ ##url,Offensive
1301245241731800064,anụmanụ. ga ka gi na nne gi dina. imaghi ihe. ##url,Offensive
1325370171683369984,happy birthday🎂 to you @username enemy of ụmụ anụmanụ 🤣 ##url,Normal
1398964013829070080,"@username aba expressway ke🤣🤣🤣 anụmanụ u don't have eyes ọ, i don't blame you sha. onye iberibe",Offensive
1266389479155209984,"bụrụ eze ụmụ anụmanụ ọzọ. ọ chịrị n'egwuregwu, site na mgbe ahụ gaa n'ihu, ụmụ anụmanụ na-ebuso ibe ha iro.",Normal
1290527038583990016,"so @username is the issue???  you never see anything oh   maka ntiye uku na the away, unu ga fuzi nwanyi ocha part 2  mgbada ebe nile",Normal
994279411917697024,@username mgbada nonsense! 😂,Normal
1576113478397440000,d man nah complete mgbada 🤣🤣🤣 ##url,Normal
1490077973336229888,"@username guyyy, ọsọ mgbada n'ugwu. mini somalia.",Normal
1247951573847869952,"@username shebi it was celebs that were trending ur freedom hashtag ba? continue.....mgbe o ga a da, i mara na a naghi a gwa o chi nti na agha e su! mgbada!",Normal
1560553423149230080,@username babe eche ma ibu don onye mgbada 🤣🤣,Normal
1587074661095030016,@username mgbada ke? chineke nna,Normal
1259571650883919872,@username mgbada chijioke anyigor 0759446702,Normal
1598698142525890048,mgbada dey? o nè ge’nti?  nwanne dm osisor,Normal
1246505990930949888,@username ihe inaekwu gbam ara gi ebe ahu anu mgbada,Offensive
1099070216821190016,@username iburozi mgbada today nu,Normal
1127938554016009984,"@username in the north, but it's so common na mgbada be anyi.",Normal
913645036004404992,ikuku amanoya. oke mmonwu neti onwe ya. agu bata mgbada awalu oso ##url,Normal
538029691807219008,"""ukwu mgbada@username : what do u see?  ##url #mbglasu_dec4th #mbglasu_dec4th""",Normal
503146709900603008,ubochi m ji achu nta ka mgbada ji ari enu...,Normal
1483763921899200000,@username ezi ihugi ahuonu ya ka odi ka nke mgbada onye iberibe very ug*y man odi ka adaka,Offensive
1586676104433129984,@username ogbe. mgbada no chest billing o😭😆.,Normal
1248119388600960000,@username 0759446702 mgbada chijioke anyigor access bank,Normal
1360529595016090112,"@username ị welụ ndidi bomb kata ya, ofu mgbada go pay!",Normal
856588804651666944,@username #ompa #mmanyam my hero of d week goes to david luiz of chelsea infact d guy bu mgbada onye egwu #bethehero,Normal
1249559931516260096,"@username gba nu this mgbada nkiti,obu ndi ha tinyere anyi no onodu obodo nigeria di. onye iberibe....",Offensive
1529696540243140096,"afụghi nke emere, eme nke afụrụ, abụghị jee chụwa mgbada togo.  - @username ",Offensive
1595042400841659904,"#simonekpa simon ekperima barr ifeanyi ejiofor etigo gi mgbada nwuru anwu n'isi 🤣🤣🤣🤣,onye mgbu",Offensive
1239531482303150080,@username mgbada ume 😂😂😂,Normal
1601709053142779904,"only 2 missed calls anambra guy will text you ""onwero, udo, imegom ya naa, ikogo my way, enjoy ur new mgbada 😐😐",Normal
1344712329905240064,jee wish-ie mgbada gi happy new year..... onye mgbu 😂  #australia ##url,Normal
816245429906145024,"@username ukwu jie agu, mgbada abialu ya ugwo #okwuigbo",Normal
489768725818904000,"""@username : @username mgbada wait for your scores. agba kwa na oso""anam anu...",Normal
1180810560788679936,enyi adịghi amụ ta mgbada... 😂😂 ##url,Normal
1327206000265489920,"ordinary 5 missed calls, anambra guy will text you ""ọnwelọ, udo, imego m ya naa, ikọgo my way, enjoy your new mgbada""",Normal
1593888938988440064,@username iwu idiot mgbada ekpa,Offensive
1488559302163970048,@username nne gi mgbada,Offensive
374969034489352000,"ichie! ichizuru echizu, o nna gi muru gi. rt @username : mgbada dara ibi bu uru dinta rt @username : oh #eziokwu, favs!!! rt @username : ala",Normal
1051874057153580032,"@username nwannem, ekelem gi. i bụghi mgbada tata. i celebrate you sir.",Normal
947901600684760960,"@username di anyi, ijero mgbada?",Normal
569540436534145024,onye izuma @username : anu'mpama @username : anu mgbada😂 _adzz: anu'nchi ki bu.. @username : ketawt @username : go on preacher,Offensive
1515689168197880064,judas iscariot to the other disciples after selling jesus  ichè ná ọ dị easy ịtụ mgbada nata ya ife  #resurrectionandeternity jesus #jesus #ultimateexperience #coalcityexperience #kaanyijebeenugu #drrinstallation2022 ##url,Normal
1305533024004689920,ene na mgbada with nkwuocha... can’t ask for a better monday... 😊 ##url,Normal
1249791827294779904,@username mgbada iwe. nna eziokwu ka ikwuru.,Normal
1390576803526360064,"mkpakara ga ama ọzọ, mana ọzọ ga ala. anụ gbaa ajọ ọsọ, agbanyere ya ajọ egbe. ụkwụ jie agụ, mgbada abịa ya ụgwọ  #igboproverbfriday  ka ụbọchị tata maara anyị mma oo ##url",Normal
1105576760127769984,c. ronaldo! @username one man squad. odogwu akataka.  agụ bata ohia mgbada awalu oso.  ofu onye ana asị unu abiala. ololu ihe lolu ihe lolu atletico madrid.  #juveatleti,Offensive
1605842444771170048,@username amụ nna gị na eme comedy na ime ịkpụ nne gị. mgbada nwụrụ anwụ.,Offensive
1602032375009270016,@username isi adirọ gi mma ....ewu,Offensive
1384278230484410112,@username bia nwoke isi adiro gi mma oooo! 🤣🤣🤣🤣🤣💀,Offensive
1269589105580669952,@username and who's a negro? ọdika isi adirọ gi mma?,Offensive
1346154152859200000,@username isi adịrọ gị mma this boy. just si ebea pụọ ozugbo.,Offensive
1540180646412280064,"@username isi adirọ gi mma.,🤣🤣🤣",Offensive
200906662008196992,@username udene mmiri mara,Offensive
1338181408045540096,which kain hairstyle mane carry so? udene mmiri mara,Offensive
395663970172174016,"""@username : oomf's avi tho.. be looking like udene mmiri mara.""..lmao!! izi-me?? 8-|",Offensive
270185943573593984,udene mmiri mara,Offensive
395664605433036032,me abi? rt @username : oomf's avi tho.. be looking like udene mmiri mara.,Offensive
370276414664481984,"aye!!! 😂😂😂 “@username : asiri gbakute... o na toh pieces, nwanyo kwa maka echi d'ime! lol”",Offensive
48744561773780896,"unu no na dm na si asiri gbakute, umu gayns no na dm ne gbu ozu on the isees!!!",Offensive
313704650509516032,"chei!! nwanyi abacha ""@username : asiri gbakute""@username : ma oga at d top ""@username : who call dis one for matter ""@username : *clears th",Offensive
1059848755669799936,@username onye asiri gbakute,Offensive
1057761318999069952,"@username bia, asiri gbakute, ima alaru ula?  ino vigil?  umuazi a n'atubazikwa ime ejima",Offensive
1166556694039739904,@username ọ gị bụ asiri gbakute,Normal
1563330542011310080,@username baba said ac is getting here🤣🤣 onye asiri gbakute,Offensive
1592474681533040128,@username no shame at all.... i na ko akuko ka nwanyi.... asiri gbakute... mtcheeew rubbish sabo odi gi na obara,Offensive
524115899490795008,"ngi wa nko......ke inye ibu? ""@username : ndi  asiri gbakute abiago .... welcome o""",Offensive
940934290162028032,@username heard? who told you? onye asiri gbakute ##url,Offensive
370275828317585024,"asiri gbakute... o na toh pieces, nwanyo kwa maka echi d'ime! lol",Offensive
370277304175710016,"x_x rt @username aye!!! 😂😂😂 “@username : asiri gbakute... o na toh pieces, nwanyo kwa maka echi d'ime! lol”",Offensive
1503866014479620096,@username hmmmmmmmmm agaba researcher,Normal
1286771199247360000,"@username kitikpa!! onye ala ogbete! biko sim na uzo puo, oburo so igosi am ikogosi spring . ana ekwu ##url",Offensive
533753897366864000,"haaa. ..nne obi gi dajuo""@username : kitikpa gbagbuo gi ""@username : “@username : dear #oomf i honestly miss your voice and smile :)” k""""",Offensive
1552972380024270080,@username kitikpa gbariakwa nne gi anya ebeahu ...lekwa nkea jiderem🖕,Offensive
1550151393574540032,"kitikpa gbagbuo kwa gị there! for you to be in finland &amp; give people of biafra directive here while, you go about your daily business in finland. idiot! chineke kpọọ gị ọkụ, ụsụ! we await those miscreant like you, you gonna send out to work for you, tomorrow @username ##url",Offensive
363627302879772032,"kitikpa saa gi afo""@username : sigh..onye iberibe ""@username : i'm mean like dah""@username : mean""@username : k""@username ",Offensive
400667601569057984,"legit. ""@username : 'kitikpa gbagbuo gi maka ihe i mere obi'm. ewu.' rt @username : if you could say one thing to your last ex right",Offensive
1638963923184640000,@username kitikpa gbagbuo nne gi there.,Offensive
1250008540397420032,@username kitikpa gbagbuo gi ebea 😂😂😂😂,Offensive
1290061717158820096,ichoro ka kitikpa gbagbuo gi there? 😡 ##url,Offensive
1001920089992589952,@username kitikpa  gbagbuo gi  in style,Offensive
1038158888783289984,@username kitikpa gbagbuo gi dia ##url,Offensive
1582805284937829888,@username god punish you! anu mpama…kitikpa gbagbuo gi there 🤡,Offensive
1321335090761380096,@username kitikpa gbagbuo gi there,Offensive
1572318634789430016,@username otolo na kitikpa nawfia na enwero nne n' nna gbawapu gi isi ebeahu ino asigheli agba.... infact oru nne gi ebeahu,Offensive
363628684735164032,"nke gbagbugolu gi""@username : ara gbabgbuo gi!!!!""@username : kitikpa saa gi afo""@username : sigh..onye iberibe ""@username :",Offensive
389437876221771008,"nwa akam nna gi eriju afo""@username : kitikpa racha gi anya dia ogbenye onu ntu""@username : never claimed 2be wealthy hoe""@username ",Offensive
835776218834300032,fishpond. kwa? kitikpa ga alasha gi anya ther idiot....umu igbo no go kill me abeg ##url,Offensive
1204806714308069888,"ok sir.. oya, address @username ka kitikpa gbagbuo gi 🤣 ##url",Offensive
1629453970975379968,kitikpa gbagbuo gi. anu ofia. ##url,Offensive
1414573994209159936,kitikpa gbagbuo gi na prayer there.  onuku!! ##url,Offensive
1314272568757669888,@username kitikpa gbagbuo gi ewu because she is not from the west abi,Offensive
1169522737745979904,@username kitikpa gbagbuo gi na onu ahu iji akpo biafra.. shie abdulsamad rabiu of bua who was there is a biafran too?,Offensive
1099341064215970048,@username kitikpa gbagbue gi first. i na adi ka ozu nwuru anwu.,Offensive
1626790334855539968,@username kitikpa gbagbuo gi there animal. message of hate  indeed. ezi ohia.,Offensive
1633471783452930048,kitikpa ga agbawa gị akpa amụ. anụ ọhịa ##url,Offensive
1534307992216150016,"kitikpa gbagbuo gi na buharism,ezi.",Offensive
1622299639201380096,"na-aha ndigbo, kitikpa racha gị anya. usu ##url",Offensive
1018398027965500032,"""go and get your pvc...""  kitikpa gbagbuokwa mpa gi there... usu raakwa nne gi ebe ahu",Offensive
1450591308960100096,kitikpa gbagbuo gi dia ...anu mpama ##url,Offensive
1188840490722109952,@username kitikpa gbagbuo gi there 😂.. anu!!!,Offensive
1616574148842500096,@username kitikpa gbagbuo gi there 😒😒,Offensive
1396533849371429888,ara gbagbuo onye kpọrọ igbo asi asi m otoro gbagbuo gi gbagbukwaa chi gị  oburu kwánú na ịbụ ónyé igbo soro na akpgheri kitikpa gbá gbukwaa gị na chi gị there ##url,Offensive
1204531200884450048,@username oh nice. kitikpa gbagbuo gi there,Offensive
1578768254918850048,@username kitikpa gbagbuo gi. wailing almajiri,Offensive
1251245031224150016,@username kitikpa gbagbuo gi ebea 😂👁️,Offensive
1314854947050200064,ezigbo kitikpa oh ##url,Offensive
1179630502703180032,"bịa nwoke, ị ro ebea pụọ kita, kitikpa agbachi gị anya, the guy was shocked, the lady too. i continued, so everyday you are going to umunze, coming from sokoto, getting robbed on the way.. jee chọọ ife i ya alụ. omalica nwoke dị ka gị, i si na ọ iyoo ayiyo ka lu gịnma",Offensive
1616761976914419968,"@username no wonder the shape of your head get semi column..  kitikpa racha gi onu their, onye iberibe.",Offensive
1624377966426739968,@username kitikpa gbagbuo gi na ezi na ulo gi,Offensive
1178703029903719936,@username kitikpa gbagbuo gi there..avoid me nah please,Offensive
1504565925864950016,"@username gwaya nne gi na nna gi, ma o burukwa na ha ka di ndu.  mana tupu nke ahu. kitikpa gbawapugodi gi anya. otoro kwupukwa ndi n'ille ihuru n'anya, my gee😊.  imere isi ka okpu-nna-bu-enyi, my boss😊",Offensive
1438196635033530112,"@username lol 😂osi owu gini uchu, kitikpa gbagbuo gi there. ikpu shigbuo gi there. ezi bida",Offensive
1250839094848039936,@username kitikpa lacha kwa gi na nna gi anya ebe ahu!!!,Offensive
265504665775534016,"haha""@username : o_o""@username : kitikpa michakwa gi onu. ""@username : onye aruala @username : onye iberibe dika gi heh",Offensive
1568112353073359872,"@username ezi, mugu, kitikpa gbagbuo gi there",Offensive
1634663112702860032,kitikpa gbagbuo gi there. onwu gbuo gi there. nwuo n' abalia. onye ara! ##url,Offensive
1318553853948809984,@username if you don’t have anybody close to you to tell you...asim; 1. otoro gbapuo gi afo 2. nkita riforo gi nsi 3. udene rachaa gi onu  4. kitikpa gbagbuo gi na your entire gullible generation. idiot! ##url,Offensive
1102862537635309952,@username ozu nwulu anwu 🔥🔥 i see what you did there till kitikpa comes and gbagbue gi there. ##url,Offensive
1568124506157319936,@username kitikpa lachaa gị anya. iberibe gbuo gị dia. ozu nwụrụ anwụ.,Offensive
1339603169672890112,my ancestors and chi have blessed me richly.....  kitikpa gbagbuo ubiam...  nwannem jee mezie omenani be nna gi ka uwa dili gi mma. ##url,Normal
1410520729427360000,"@username lmao 😂 kitikpa o ji ukwu eje, i nwere amu e ji ala fat ladies, rijugonu afo. onye mgbu",Offensive
1334927292951369984,kitikpa gbagbuo gi there ##url,Offensive
1264637295006810112,@username 😂😂😂 tinyekwu ya kitikpa 😂😂😂,Offensive
1631938125944480000,@username soludo ina apu ara.   kitikpa gbagbuo gi dia.,Offensive
1377445327121349888,@username kitikpa gbagbuo gi ebe obuna ino!,Offensive
1144578845573609984,"#thebible: gee nna nke mụrụ gị ntị, eledakwala nne gị anya naanị n’ihi na o mewo agadi- ilu 23:22.  #god #thedanieldallas #twitter",Normal
1605524312189839872,@username arc uche nkita okoroewu  selfish and greedy bastard  cry more 😂🤣 ezi bida ##url,Offensive
1374289968743510016,@username uche nkita lacha gi anya.,Offensive
198579682013232992,"lmfaooooooooo uche nkita racha gi ike mehn,,,""@username : @username onye obuna bu umu ojo. i mebi go, i taah go amu di iche iche .""",Offensive
1397899122645019904,@username ma gi ma uche nkita racha unu anya. good money nke gi,Offensive
1605187843466439936,@username uche nkita  cry more 😂🤣,Offensive
1048876935357629952,"@username onye obi okwute...onye aruru ala, kporo ndi igbo asi",Offensive
1400017851050860032,@username maybe the person is from obi akpo and obi okwute lga,Normal
1177575895227350016,@username she has obi okwute. i pity elo sha,Normal
1342398216155879936,"@username atiku we know, obi okwute we know..... who is adamu?  😳",Normal
1612062496545969920,"@username ""peter obi okwute. ghana must go bag""",Offensive
1539539894481169920,@username peter obi okwute ndi igbo....go hug transformer,Normal
1252481818797959936,@username peter obi okwute ndi igbo,Normal
1489290375198129920,peter obi okwute is just pepper.,Normal
764602805176962944,onye ahu nwere obi okwute ##url,Normal
1445519458387180032,obi okwute dika mu? 🙄 ##url,Normal
1497916325062139904,@username u dey beg obi okwute well done,Normal
377720482289971008,@username . gov obi okwute,Normal
1612814478235650048,peter obi okwute 1 🔥🔥🔥 📣📣📣📣  ##url,Normal
1302461648922340096,peter obi peter obi peter obi okwute peter obi okwute igbo peter obi okwute igbo niile peter obi okwute igbo niile and peter obi okwute igbo niile and nigeria ##url,Normal
1632387632561799936,@username peter obi okwute the rock my president,Normal
1629994953953750016,@username anambarians called peter obi okwute. okwute no be guy name!,Normal
1531740349336519936,@username peter obi okwute,Normal
1609198035325570048,watch this beautiful moment between chief chimamanda adichie (odelu 1 of abba) and peter obi okwute ##url,Normal
1631292817208160000,@username e pain me say na peter obi okwute u hurt pass,Normal
1278587570708979968,@username nwanne onye na achu ego na enwe obi okwute........ ka anyi tinye aru ##url,Normal
161484556225100992,@username u go suffer 4m stone heart.. soon obi okwute,Normal
1638630880271889920,let the carnival begin abia has been liberated 🥳🎉  enugu datti-baba ahmed  interpol  kemi the us chicago university  obi and lp atiku tinubu and apc tiwa davido akwa ibom 25% in abuja nairaland  ikpeazu peter obi okwute go to court ramadan mimiko but mc oluomo nsukka chude wike ##url,Normal
1500884350249880064,**turns cerelac with nan**  onye obi okwute! caste and die. 🙄🙄🙄🙄🙄 ##url,Offensive
1286071384532290048,@username buhari nwere obi okwute.,Offensive
1091791612315939968,@username obi okwute nke mbu na daura...,Normal
1447840638976859904,@username getaway you!  obi okwute,Offensive
1132671632055699968,ifugo nu onye obula na azazi ezigbo mmadu ma ndi nwere obi okwute ma ndi oshi ma ndi omekome fancha na azazi ezigbo mmadu. eziokwu ehn nigeria anwugo.. ##url,Normal
1575496348249440000,"@username obi okwute ka ibu!!! anyi kwu gi na azu, ega na eje na abata!!! our incoming president!!! we cannot wait! ##url",Normal
1613101140379409920,"where i am now na atachara cognac nakwa eseti plan person don call peter obi okwute "" akpobi umu youth"" ""abidec umu azi"" ""courvoisier ogaranya obi ya di ocha"" ""nchekwube umu ogbenye""  ife mere , 😀",Normal
1533861421506779904,obi okwute! obi kerere nke. ##url,Normal
1482104627898240000,@username lmao. mua nwelu obi okwute. mana onye nke a jigodu m n’oru. obi m emeltuala 😂,Normal
236142676737662016,"onye nke no n´aka ekpe bu ezigbo onye uka ma nwekwaa obi ebere: nke no n´aka nri nwere obi okwute, onaghi... ##url",Normal
1636467780537949952,peter obi okwute nigeria 🇳🇬.,Normal
1530238897191620096,my president peter obi okwute ##url,Normal
833787650716925952,@username biko obi okwute ya adiro ka obi aka okwute-anambra. nke onye a bu kakaraka...o dighi ekwe ekwe. so udo ka anyi n'ayo zi kita!,Normal
1529507834836260096,"peter obi fall my hand scatter , to weak for this politics , nwoke kwesiri e nwe  obi okwute, as okwute ndi igbo he is",Normal
1098561599500150016,@username what’s akpo? my mom says obi okwute,Normal
1359265396382170112,can i be this emotional 😔  no. obi okwute ##url,Normal
66946654422568896,"onye? nwanyi obi okwute !!  rt @username : a furum gi n'anya rt @username : mtcheeew !!! rt @username : o di mma, ... ##url",Normal
1638628012345129984,@username thank you he peter gregory obi okwute nigeria.,Normal
1563616210729799936,@username obi okwute (2022),Normal
1180789944912169984,😂😂😂 obi okwute ##url,Normal
1531732297770319872,@username #peterobi4president  obi obi obi okwute obi,Normal
1157290874918899968,@username obi okwute. no remedy,Normal
1638621351203279872,congratulations obidients abia state is fully obidient  abia and enugu datti-baba ahmed  interpol olanipekun kemi the us chicago university  obi and lp atiku tinubu and apc babcock abia davido akwa ibom 25% in abuja nairaland  ikpeazu peter obi okwute go to court ramadan mimiko ##url,Normal
1515036982321329920,@username 😂😂 nna obi okwute na on serious highway now.. i won’t fall biko...,Normal
1538580152808000000,@username peter obi okwute ndị nigeria we know,
1221111168854640128,@username nwa get obi okwute😭,Normal
1155826744684879872,@username ehn gawa.. ozu nwulu anwu.. obi okwute  🤣,Offensive
1631383900290249984,@username why do dey call obi okwute?,Normal
1549334679341459968,@username happy birthday to peter obi okwute ndị igbo.,Normal
1638612811655020032,every street in abia is having a street carnival into the night coz alex otti won. congratulations obidients  ikpeazu soludo enugu prof. nnenna oti peter obi okwute ##url,Normal
1620059527092790016,@username man of the people. obi okwute,Normal
1549265081401329920,happy birthday peter obi okwute ndi igbo nke izizi  nkea bu nke anyi #peterobiat61,Normal
1631286545666779904,tinubu and shettima rn.       #emergencyalert #electionresults2023  he peter obi okwute hope ##url,Normal
1575939794961850112,@username obi okwute ndi nigeria,Normal
1631283430418700032,obi okwute’m! ayi so kwaaaa. let’s goooooo 🔥🔥🔥🔥,Normal
1267182639804529920,@username ebe faa achọrọ ka ndụ fà saalu ọkụ! ndị obi okwute! 🤣🤣🤣🤣🤣,Normal
1284946692895369984,@username peter obi okwute ndi agulu,Normal
